str_geom,Latitude,Longitude,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,battery_max_kwh,EV_flag,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,produced_free_heat_cumulative,produced_notfree_heat_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,ending_stored_heat_cumulative,ending_stored_elec_cumulative,wasted_heat_cumulative,excess_heat_cumulative,excess_elec_cumulative,ENG_cost_cumulative,savings_cumulative,future_heat_savings_cumulative,future_elec_savings_cumulative,recycled_heat_savings_cumulative,recycled_elec_savings_cumulative,ON_HRS_cumulative,inc_needed_heat_kwh_cumulative,inc_needed_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,market_cost_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,loc_id2,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
"POLYGON ((-120.4121637656170805 39.0418592588284667, -120.4781596709605935 40.4018820976718160, -119.9962450527968514 40.4534581549972856, -119.9961653354900193 39.7206108073527133, -119.9960114774929991 39.4435010022393087, -119.9953041969420013 39.3115454421682031, -119.9955273169409651 39.1587132686373991, -119.9948515290621742 39.1226804745057350, -120.4121637656170805 39.0418592588284667))",39.317,-120.133,12/31,725846,CA_Truckee.Tahoe.AP,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,56476.830433747804,17878.631772992558,50105.53090143149,25721.486748536507,24384.044152894967,16368.218839977779,12896.323734991529,1516.4129330147773,45932.85011981674,32750.151512843087,6520.286486020622,26811.198466616126,11417.996437185991,8554.087138435458,-1452.5512413828324,1012.3981095034213,1307.4234532854366,1275.1280557085397,1928.6273978844326,3664,36190.656169806905,6466.635335806564,20286.174263940997,20286.174263940997,11411.996437185999,11411.996437185999,20286.174263940997,20286.174263940997,11411.996437185999,11411.996437185999,6571.452900209831,3060,3060,725846,TRUCKEE-TAHOE,CA,-8,1798,II,12,0.4182648401826484,1751.20421221014
"POLYGON ((-120.8852433063038632 38.7675867323757330, -120.7419473594710553 38.6817359936113050, -120.6226647673765058 38.4064502624377724, -121.5207532736108789 38.1578659771556445, -121.8386459606589796 38.5240905855614741, -120.8852433063038632 38.7675867323757330))",38.5,-121.5,12/31,724830,CA_Sacramento.Exec.AP,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,22323.55065960538,13588.529915686757,30321.722164568742,20483.811225577232,9837.910938991487,13035.152598094603,3663.883952006648,557.9627299319,63728.29522607901,32191.330194942515,11659.009884597193,25432.447328884915,10379.556267878459,7590.343576316399,-1665.8083384460294,729.9685237556059,1376.17874096019,865.5655218929544,1753.3700745860408,2613,8553.158787690469,3213.5590601480512,13770.39187191489,13770.39187191489,10374.970855538691,10374.970855538691,13770.39187191489,13770.39187191489,10374.970855538691,10374.970855538691,3699.652979561874,2560,2559,724830,SACRAMENTO EXECUTIVE ARPT,CA,-8,5,I,24,0.2982876712328767,953.1272580329658
"POLYGON ((-120.8852433063038632 38.7675867323757330, -120.7419473594710553 38.6817359936113050, -120.6226647673765058 38.4064502624377724, -121.5207532736108789 38.1578659771556445, -121.8386459606589796 38.5240905855614741, -120.8852433063038632 38.7675867323757330))",38.5,-121.5,12/31,724830,CA_Sacramento.Exec.AP,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,22323.55065960538,17968.52991568675,34531.708554080855,25275.10615199319,9256.602402087681,16084.158460359306,3425.7964093755,1889.057139950792,65611.46847711636,28103.45994191913,15623.954303851016,30026.927112407127,9400.796066238643,7559.978079572432,-1346.1353953328476,694.1847326491168,1270.1315829010243,904.6990918274107,1587.9426544929843,3071,7930.577851049257,8572.41953407146,14392.972808556118,14392.972808556118,9396.110381615295,9396.110381615295,14392.972808556118,14392.972808556118,9396.110381615295,9396.110381615295,4439.872979561875,2638,2638,724830,SACRAMENTO EXECUTIVE ARPT,CA,-8,5,I,24,0.35057077625570776,1146.5063509875474
"MULTIPOLYGON (((-122.2163878149165726 38.7123770871991013, -121.8386459606589796 38.5240905855614741, -121.5207532736108789 38.1578659771556445, -121.5671793899190476 38.1025812005530398, -121.5728338640529955 38.1137988551481683, -121.5541493903259749 38.1373615598565578, -121.6595810231860071 38.0964650681412635, -121.6652199446830025 38.1692852811174674, -121.7739652854861419 38.0741290744252012, -121.9701601303212612 38.1277889854230239, -121.9845489022469991 38.1395004450366670, -121.9987032799724744 38.1355923160854076, -122.0892549357731696 38.1603424084194955, -122.2163878149165726 38.7123770871991013)), ((-121.5763009180723770 38.0917142133251900, -121.6252105085405475 38.0334176931937336, -121.6821680604593467 38.0490086000821179, -121.6577498540009827 38.0861008411878643, -121.5768849917410108 38.0941384969262629, -121.5763009180723770 38.0917142133251900)))",38.267,-121.933,12/31,745160,CA_Fairfield-Travis.AFB,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,23475.279343213777,13458.48158373575,30496.305099913254,20352.014000828123,10144.291099085112,12951.28163689063,4213.900518390697,510.02020492263586,62936.34724370956,32335.502840766392,11234.92627509017,25069.24438074935,10431.372636830445,7637.789784359866,-1664.13446214594,734.2894125667144,1377.165288789942,869.5837331674182,1762.4253520092482,2603,9640.961237554604,3029.9292049828123,13834.318105659158,13834.318105659158,10428.552378752935,10428.552378752935,13834.318105659158,13834.318105659158,10428.552378752935,10428.552378752935,3750.069021327731,2561,2560,745160,TRAVIS FIELD AFB,CA,-8,18,II,12,0.2971461187214612,967.8746230307264
"MULTIPOLYGON (((-122.2163878149165726 38.7123770871991013, -121.8386459606589796 38.5240905855614741, -121.5207532736108789 38.1578659771556445, -121.5671793899190476 38.1025812005530398, -121.5728338640529955 38.1137988551481683, -121.5541493903259749 38.1373615598565578, -121.6595810231860071 38.0964650681412635, -121.6652199446830025 38.1692852811174674, -121.7739652854861419 38.0741290744252012, -121.9701601303212612 38.1277889854230239, -121.9845489022469991 38.1395004450366670, -121.9987032799724744 38.1355923160854076, -122.0892549357731696 38.1603424084194955, -122.2163878149165726 38.7123770871991013)), ((-121.5763009180723770 38.0917142133251900, -121.6252105085405475 38.0334176931937336, -121.6821680604593467 38.0490086000821179, -121.6577498540009827 38.0861008411878643, -121.5768849917410108 38.0941384969262629, -121.5763009180723770 38.0917142133251900)))",38.267,-121.933,12/31,745160,CA_Fairfield-Travis.AFB,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,23475.279343213777,17838.481583735764,34498.49684753897,24990.376046876543,9508.120800662446,15902.966575285069,3850.4959679495882,1938.3352665282034,65202.3808461367,28207.14384445676,14870.297968354485,29573.648796003978,9518.517199427903,7588.2720913674875,-1362.634041559469,702.2793709251132,1284.8306192097182,923.9938346436467,1608.1527830882158,3048,8775.344019484572,8322.784642385368,14699.935323729205,14699.935323729205,9515.69694135039,9515.69694135039,14699.935323729205,14699.935323729205,9515.69694135039,9515.69694135039,4490.289021327729,2696,2695,745160,TRAVIS FIELD AFB,CA,-8,18,II,12,0.34794520547945207,1169.5125761723934
"MULTIPOLYGON (((-121.6821680604593467 38.0490086000821179, -121.6252105085405475 38.0334176931937336, -121.6323090517202843 37.9970856294409955, -121.9911432094884844 37.8219996867026609, -122.0573315949257562 37.8303774614259396, -122.3765263487598247 37.9487299467806665, -122.3787532398690416 37.9661619179630492, -122.3357794786619763 37.9950193302142694, -122.2955221790730178 38.0147954819328646, -122.0006232294460204 38.0571514488510729, -121.6989560820669993 38.0234959185517596, -121.6821680604593467 38.0490086000821179)), ((-121.9701601303212612 38.1277889854230239, -121.7739652854861419 38.0741290744252012, -121.7823626577189913 38.0667758623172645, -121.9027659169960174 38.0729095641944610, -121.9701601303212612 38.1277889854230239)), ((-122.0892549357731696 38.1603424084194955, -121.9987032799724744 38.1355923160854076, -122.2155529523268171 38.0756921299013271, -122.0892549357731696 38.1603424084194955)))",38.0,-122.05,12/31,724936,CA_Concord-Buchanan.Field,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,21901.69300030551,12472.985592499896,28819.84006718495,19147.872690229146,9671.967376955849,12185.009893782148,3372.5285565517893,292.343027678136,63488.25630028008,33137.10618717584,10287.42126346992,24099.035556811075,10330.207019455616,7564.725275289418,-1693.089894184001,735.9404170130051,1362.905324850372,867.9520803324559,1745.0669076936879,2473,8093.333066925664,2147.1459020046864,13808.35993337984,13808.35993337984,10325.839690495202,10325.839690495202,13808.35993337984,13808.35993337984,10325.839690495202,10325.839690495202,3484.609282052684,2461,2460,724936,CONCORD CONCORD-BUCHANAN FIEL,CA,-8,7,II,12,0.28230593607305937,919.9290938421428
"MULTIPOLYGON (((-121.6821680604593467 38.0490086000821179, -121.6252105085405475 38.0334176931937336, -121.6323090517202843 37.9970856294409955, -121.9911432094884844 37.8219996867026609, -122.0573315949257562 37.8303774614259396, -122.3765263487598247 37.9487299467806665, -122.3787532398690416 37.9661619179630492, -122.3357794786619763 37.9950193302142694, -122.2955221790730178 38.0147954819328646, -122.0006232294460204 38.0571514488510729, -121.6989560820669993 38.0234959185517596, -121.6821680604593467 38.0490086000821179)), ((-121.9701601303212612 38.1277889854230239, -121.7739652854861419 38.0741290744252012, -121.7823626577189913 38.0667758623172645, -121.9027659169960174 38.0729095641944610, -121.9701601303212612 38.1277889854230239)), ((-122.0892549357731696 38.1603424084194955, -121.9987032799724744 38.1355923160854076, -122.2155529523268171 38.0756921299013271, -122.0892549357731696 38.1603424084194955)))",38.0,-122.05,12/31,724936,CA_Concord-Buchanan.Field,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,21901.69300030551,16852.98559249991,32608.0670273521,23640.400834406828,8967.666192945268,15043.891440077086,3203.4094520084313,1813.7755872904975,65655.17119561048,28889.234861272744,13899.783479055035,28415.8986960814,9456.134107841252,7521.580548899686,-1398.7142590014917,699.1944646075677,1283.890691423164,911.8108841966266,1597.2955017325341,2900,7395.577783279146,7401.532919526326,14506.115217026363,14506.115217026363,9451.45267297357,9451.45267297357,14506.115217026363,14506.115217026363,9451.45267297357,9451.45267297357,4224.829282052683,2660,2660,724936,CONCORD CONCORD-BUCHANAN FIEL,CA,-8,7,II,12,0.3310502283105023,1110.392126927669
"MULTIPOLYGON (((-121.9447609538507606 37.5556960993175082, -122.1075711980302714 37.5297897103394433, -122.1755063424578225 37.6812605358774277, -122.0573315949257562 37.8303774614259396, -121.9911432094884844 37.8219996867026609, -121.9447609538507606 37.5556960993175082)), ((-122.1974586844029318 37.5154829116194577, -122.2220853996646355 37.5115627568704468, -122.2281606453085203 37.5333410316804006, -122.1974586844029318 37.5154829116194577)))",37.667,-122.117,12/31,724935,CA_Hayward.Air.Terminal,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,23002.204096290625,10058.676151215377,26105.99382796049,15813.010692217542,10292.983135742936,10062.824985956619,2746.09914899166,1.8511652587469989,59691.31977464242,36453.77773650811,5839.888880661513,21685.830572280996,9675.295887887449,7507.219941868241,-1741.0603893876876,845.8623407918569,1237.0830511834697,995.3997869101266,1634.1110050529792,2221,7166.262404671146,389.380263327921,15835.941691619484,15835.941691619484,9669.295887887452,9669.295887887452,15835.941691619484,15835.941691619484,9669.295887887452,9669.295887887452,3145.7658124359364,2220,2220,724935,HAYWARD AIR TERM,CA,-8,14,II,12,0.25353881278538815,888.4504025754183
"MULTIPOLYGON (((-121.9447609538507606 37.5556960993175082, -122.1075711980302714 37.5297897103394433, -122.1755063424578225 37.6812605358774277, -122.0573315949257562 37.8303774614259396, -121.9911432094884844 37.8219996867026609, -121.9447609538507606 37.5556960993175082)), ((-122.1974586844029318 37.5154829116194577, -122.2220853996646355 37.5115627568704468, -122.2281606453085203 37.5333410316804006, -122.1974586844029318 37.5154829116194577)))",37.667,-122.117,12/31,724935,CA_Hayward.Air.Terminal,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,23002.204096290625,14438.676151215372,30490.040477422797,20793.768459809933,9696.272017612828,13232.398110788148,2644.371202120109,1209.10334197713,62395.939618124925,31502.978773246632,10127.657947940108,26478.361754736165,9448.729156887764,7469.328511912397,-1543.5764820551442,802.1159185781443,1292.1918356895221,1027.4702127569653,1596.3577515520954,2699,6656.049924806719,4992.77229587752,16346.154171483917,16346.154171483917,9445.903855337852,9445.903855337852,16346.154171483917,16346.154171483917,9445.903855337852,9445.903855337852,3885.9858124359384,2699,2698,724935,HAYWARD AIR TERM,CA,-8,14,II,12,0.30810502283105023,1080.2514822539165
"POLYGON ((-118.0271066234185326 34.7953098815629360, -117.4644118089781131 34.4848385117541909, -117.4714671379359743 34.4803445145085945, -117.8982932541542255 34.2819136117277878, -118.3661189100516680 34.4801217776111528, -118.3693162032651429 34.4822313484247331, -118.0271066234185326 34.7953098815629360))",34.633,-118.083,12/31,723820,CA_Palmdale.AP,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,22240.172472375205,15583.791048623385,32523.864570967435,22942.650345029004,9581.214225938424,14599.868401382095,4307.0367467110445,986.741040796811,65210.54120214864,30046.65377542245,14590.728845303282,27186.690249029663,10655.58313890316,7595.618653823673,-1582.8743112982452,654.4665470174749,1431.1594324425548,791.7443459540303,1800.3172419637533,2845,9644.211068648798,4931.02630327574,12595.961403726424,12595.961403726424,10652.76474534765,10652.76474534765,12595.961403726424,12595.961403726424,10652.76474534765,10652.76474534765,4031.6112083134435,2744,2743,723820,PALMDALE AIRPORT,CA,-8,769,II,12,0.3247716894977169,1009.1872766195385
"POLYGON ((-118.0271066234185326 34.7953098815629360, -117.4644118089781131 34.4848385117541909, -117.4714671379359743 34.4803445145085945, -117.8982932541542255 34.2819136117277878, -118.3661189100516680 34.4801217776111528, -118.3693162032651429 34.4822313484247331, -118.0271066234185326 34.7953098815629360))",34.633,-118.083,12/31,723820,CA_Palmdale.AP,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,22240.172472375205,19963.791048623385,37120.78240688191,27892.00456526532,9228.777841616598,17749.45745062337,3984.7826892335606,2217.151991555526,67122.46434016443,26439.78928752693,18861.949316395545,32194.967942900996,9587.339108474915,7570.391595420334,-1264.8058561473529,627.524858285753,1300.7347305677629,837.8571158364878,1619.7840008213802,3336,8910.597153214449,10379.270333703982,13329.575319160771,13329.575319160771,9584.520714919405,9584.520714919405,13329.575319160771,13329.575319160771,9584.520714919405,9584.520714919405,4771.831208313441,2744,2743,723820,PALMDALE AIRPORT,CA,-8,769,II,12,0.38082191780821917,1192.8352605105151
"POLYGON ((-118.3756765860687636 35.2908003624148279, -118.0271066234185326 34.7953098815629360, -118.3693162032651429 34.4822313484247331, -118.4780052045960588 34.5206456240617285, -118.4421781019642026 35.2374478700116569, -118.3756765860687636 35.2908003624148279))",34.733,-118.217,12/31,723816,CA_Lancaster-Gen.Wm.Fox.Field,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,22473.674887123674,15253.09324670349,32366.082490097593,22558.34749194535,9807.734998152215,14355.312040328867,4197.615754992529,902.3327954952572,65120.21360533508,30540.429259435597,14087.636832198896,26837.278201891222,10729.402179958986,7580.120615859091,-1603.3715517959781,661.76077477604,1431.2496252131612,801.2541977245822,1812.4997498516798,2820,9726.42004319888,4528.242655865131,12747.254843924806,12747.254843924806,10724.850590838352,10724.850590838352,12747.254843924806,12747.254843924806,10724.850590838352,10724.850590838352,3990.400541072821,2748,2747,723816,LANCASTER GEN WM FOX FIELD,CA,-8,713,II,12,0.3219178082191781,1010.3823957802839
"POLYGON ((-118.3756765860687636 35.2908003624148279, -118.0271066234185326 34.7953098815629360, -118.3693162032651429 34.4822313484247331, -118.4780052045960588 34.5206456240617285, -118.4421781019642026 35.2374478700116569, -118.3756765860687636 35.2908003624148279))",34.733,-118.217,12/31,723816,CA_Lancaster-Gen.Wm.Fox.Field,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,1,10,22473.674887123674,19633.0932467035,36773.430744304365,27453.060152378544,9320.370591925806,17470.12918787727,3920.9593949820082,2165.733546005383,67024.19735908537,26697.278030502242,18218.32872639518,31668.706158079796,9693.022922538534,7547.7314771039655,-1282.1461183727565,631.087550462757,1310.2559166316657,845.3003643732311,1637.6528305757336,3296,9025.6839812066,9942.83981134412,13447.990905917088,13447.990905917088,9690.253435359366,9690.253435359366,13447.990905917088,13447.990905917088,9690.253435359366,9690.253435359366,4730.620541072822,2768,2767,723816,LANCASTER GEN WM FOX FIELD,CA,-8,713,II,12,0.37625570776255707,1200.8070765762081
"POLYGON ((-119.8403072112100745 35.3267223987946650, -119.7023037854749248 35.0713084465314466, -120.0242293612872970 34.7920955977371591, -120.6237679089288548 34.7920955977371591, -120.6081588308519912 34.8556158616317688, -120.6659465476650013 34.9038095221456572, -120.6443395490530008 34.9726368869783570, -120.6237437853795313 35.0489689815875423, -119.8403072112100745 35.3267223987946650))",34.917,-120.467,12/31,723940,CA_Santa.Maria.Public.AP,0.12571428571428575,0.06285699999999995,0.169,10,16,6,6,0,10,27363.445921928942,10173.836524845541,28122.70017804153,15989.620430564817,12133.079747476726,10175.21300126851,4342.6812507984405,3.207022902868003,56288.24521852123,37188.46975670029,5094.340232601024,22341.354767808585,9776.22734028139,7678.803700553911,-1808.333699481097,923.787052604695,1235.671654654375,1083.6181764822354,1651.407809121488,2328,10124.02666103139,402.19268388998984,17239.419260897546,17239.419260897546,9771.643840955558,9771.643840955558,17239.419260897546,17239.419260897546,9771.643840955558,9771.643840955558,3439.3624930135807,2328,2327,723940,SANTA MARIA PUBLIC ARPT,CA,-8,77,I,24,0.26575342465753427,926.6922861226265
